page	claim	claim_label	tags	source_list	claim_source_domain	claim_source_url	date
http://www.emergent.info/Apple-Watch-purchased-Apple-only	Claim: The Apple Watch will only be sold from the Apple Store and website at launch	false	"['Apple Watch', ""Baron's"", 'Citigroup', 'Jim Suva']"	['http://blogs.barrons.com/techtraderdaily/2015/02/26/apple-citi-sees-550-and-950-apple-watches-accessory-plethora/']	http://blogs.barrons.com/	http://blogs.barrons.com/techtraderdaily/2015/02/26/apple-citi-sees-550-and-950-apple-watches-accessory-plethora/	2015/02/27
http://www.emergent.info/stainless-steel-Apple-Watch-550	Claim: The stainless steel Apple Watch will cost $550 USD	true	"['Apple Watch', 'Apple Watch Price', ""Baron's"", 'Citigroup', 'Jim Suva']"	['http://blogs.barrons.com/techtraderdaily/2015/02/26/apple-citi-sees-550-and-950-apple-watches-accessory-plethora/']	http://blogs.barrons.com/	http://blogs.barrons.com/techtraderdaily/2015/02/26/apple-citi-sees-550-and-950-apple-watches-accessory-plethora/	2015/02/27
http://www.emergent.info/Watch-launch-US-only	Claim: The Apple Watch will only be available in the U.S. at launch	false	"['Apple Watch', ""Baron's"", 'Citigroup', 'Jim Suva']"	['http://blogs.barrons.com/techtraderdaily/2015/02/26/apple-citi-sees-550-and-950-apple-watches-accessory-plethora/']	http://blogs.barrons.com/	http://blogs.barrons.com/techtraderdaily/2015/02/26/apple-citi-sees-550-and-950-apple-watches-accessory-plethora/	2015/02/27
http://www.emergent.info/Apple-Watch-ship-date	Claim: The Apple Watch will begin shipping on April 16	false	"['Apple Watch', 'Apple Watch Ship Date', ""Baron's"", 'Citigroup', 'Jim Suva']"	['http://blogs.barrons.com/techtraderdaily/2015/02/26/apple-citi-sees-550-and-950-apple-watches-accessory-plethora/']	http://blogs.barrons.com/	http://blogs.barrons.com/techtraderdaily/2015/02/26/apple-citi-sees-550-and-950-apple-watches-accessory-plethora/	2015/02/27
http://www.emergent.info/Apple-Watch-in-the-shower	Claim: The Apple Watch is sufficiently water resistant to wear in the shower	unverified	['Apple Watch', 'Florian Innocente', 'Germany', 'iGen.fr']	['http://www.igen.fr/apple-watch/2015/02/tim-cook-je-garde-mon-apple-watch-sous-la-douche-89937']	http://www.igen.fr/	http://www.igen.fr/apple-watch/2015/02/tim-cook-je-garde-mon-apple-watch-sous-la-douche-89937	2015/02/25
http://www.emergent.info/hundred-thousand-watch-apps	Claim: There will be 100,000 or more Apple Watch Apps in the AppStore by April 10	unverified	['Apple Watch', 'Apple Watch Apps', 'Global Equities Research', 'Trip Chowdhry']	['http://blogs.barrons.com/techtraderdaily/2015/02/23/apple-every-iphone-owner-will-want-one-says-global-equities/']	http://blogs.barrons.com/	http://blogs.barrons.com/techtraderdaily/2015/02/23/apple-every-iphone-owner-will-want-one-says-global-equities/	2015/02/23
http://www.emergent.info/Gruber-Apple-Watch-Edition-10k	Claim: The gold Apple Watch Edition will cost $9,999 USD	true	['Apple Watch', 'Apple Watch Edition', 'Apple Watch Price', 'Daring Fireball', 'Jon Gruber']	['http://daringfireball.net/2015/02/apple_watch_pricing']	http://daringfireball.net/	http://daringfireball.net/2015/02/apple_watch_pricing	2015/02/20
http://www.emergent.info/Watch-pop-up-store-paris	 Claim: Apple will open a pop-up Apple Watch store in Paris' Galeries Lafayette	unverified	['9to5 Mac', 'Apple Watch', 'Mark Gurman']	['http://9to5mac.com/2015/02/19/apple-considering-dedicated-apple-watch-stores-as-it-sets-up-paris-booth/']	http://9to5mac.com/	http://9to5mac.com/2015/02/19/apple-considering-dedicated-apple-watch-stores-as-it-sets-up-paris-booth/	2015/02/19
http://www.emergent.info/gold-Apple-Watch-under-4500	Claim: The gold Apple Watch edition will cost under $4,500 USD	false	['9to5 Mac', 'Apple Watch', 'Apple Watch Edition', 'Apple Watch Price', 'Reader Poll']	['http://9to5mac.com/2015/02/19/18-karat-gold-apple-watch-cost-pricing/']	http://9to5mac.com/	http://9to5mac.com/2015/02/19/18-karat-gold-apple-watch-cost-pricing/	2015/02/19
http://www.emergent.info/apple-watch-edition-price	Claim: The Apple Watch Edition will retail for $4,000 or more	true	['Apple Watch', 'Apple Watch Edition', 'Apple Watch Price', 'Daisuke Wakabayashi', 'Lorraine Luk', 'Wall Street Journal']	['http://blogs.wsj.com/digits/2015/02/17/apple-orders-more-than-5-million-watches-for-initial-run/?mod=e2tw']	http://blogs.wsj.com/	http://blogs.wsj.com/digits/2015/02/17/apple-orders-more-than-5-million-watches-for-initial-run/?mod=e2tw	2015/02/17
http://www.emergent.info/five-million-watch-run	Claim: Apple has ordered at least 5 million watches for its first run	unverified	['Apple Watch', 'Daisuke Wakabayashi', 'Lorraine Luk', 'Manufacturing', 'Wall Street Journal']	['http://blogs.wsj.com/digits/2015/02/17/apple-orders-more-than-5-million-watches-for-initial-run/?mod=e2tw']	http://blogs.wsj.com/	http://blogs.wsj.com/digits/2015/02/17/apple-orders-more-than-5-million-watches-for-initial-run/?mod=e2tw	2015/02/17
http://www.emergent.info/Apple-ship-20-million-Watches	Claim: Apple will sell 20 million Watches in 2015	unverified	['Apple Watch', 'Apple Watch Sales', 'Ben Wood', 'CSS Insight']	['http://www.ccsinsight.com/press/company-news/2137-wearables-market-2015-is-year-that-will-make-or-break-the-smartwatch']	http://www.ccsinsight.com/	http://www.ccsinsight.com/press/company-news/2137-wearables-market-2015-is-year-that-will-make-or-break-the-smartwatch	2015/02/17
http://www.emergent.info/smaller-Apple-Watch-edition-price	Claim: The smaller gold Apple Watch Edition will cost $7,999 USD.	false	['Apple Watch', 'Apple Watch Edition', 'Apple Watch Price', 'Grail Watch', 'Stephen Foskett']	['http://grail-watch.com/2015/02/16/gold-apple-watch-edition-must-cost-10000/']	http://grail-watch.com/	http://grail-watch.com/2015/02/16/gold-apple-watch-edition-must-cost-10000/	2015/02/16
http://www.emergent.info/apple-watch-blood-pressure	Claim: Apple removed from Apple Watch a sensor that would monitor blood-pressure	unverified	['Apple Watch', 'Apple Watch Components', 'Daisuke Wakabayashi', 'Wall Street Journal']	['http://www.wsj.com/articles/challenge-of-apple-watch-defining-its-purpose-1424133615']	http://www.wsj.com/	http://www.wsj.com/articles/challenge-of-apple-watch-defining-its-purpose-1424133615	2015/02/16
http://www.emergent.info/apple-watch-skin-conductivity	Claim: Apple removed from Apple Watch a skin-conductivity sensor that would give a more accurate heart rate	unverified	['Apple Watch', 'Apple Watch Components', 'Daisuke Wakabayashi', 'Wall Street Journal']	['http://www.wsj.com/articles/challenge-of-apple-watch-defining-its-purpose-1424133615']	http://www.wsj.com/	http://www.wsj.com/articles/challenge-of-apple-watch-defining-its-purpose-1424133615	2015/02/16
http://www.emergent.info/Apple-Watch-straps-available-at-launch	Claim: Apple have different Watch bands for sale at launch	true	['9to5 Mac', 'Apple Watch', 'Apple Watch Accessories', 'Jordan Kahn']	['http://9to5mac.com/2015/02/20/apple-watch-straps-accessories-available-separately/']	http://9to5mac.com/	http://9to5mac.com/2015/02/20/apple-watch-straps-accessories-available-separately/	2015/02/15
http://www.emergent.info/Apple-Watch-Edition-display	Claim: Apple will create special 'store-within-a-store spaces' for the Apple Watch Edition	false	['Apple Watch', 'Apple Watch Edition', 'Grail Watch', 'Stephen Foskett']	['http://grail-watch.com/2015/02/16/gold-apple-watch-edition-must-cost-10000/']	http://grail-watch.com/	http://grail-watch.com/2015/02/16/gold-apple-watch-edition-must-cost-10000/	2015/02/15
http://www.emergent.info/LG-OLED-display-Apple+Watch	Claim: LG will be the sole supplier of OLED displays for the Apple Watch	unverified	['Apple Watch', 'Apple Watch Components', 'J.J. Park', 'Morgan Stanley']	['http://blogs.barrons.com/asiastocks/2015/02/12/who-will-supply-apple-watch/']	http://blogs.barrons.com/	http://blogs.barrons.com/asiastocks/2015/02/12/who-will-supply-apple-watch/	2015/02/13
http://www.emergent.info/apple-watch-apple-store-launch	Claim: Apple Watch will only be sold in Apple Stores at launch	false	['Apfelpage', 'Apple Watch', 'Apple Watch Sales', 'Philipp Tusch']	['http://www.apfelpage.de/2015/02/13/apple-watch-release-wohl-vorerst-nur-in-apple-stores/']	http://www.apfelpage.de/	http://www.apfelpage.de/2015/02/13/apple-watch-release-wohl-vorerst-nur-in-apple-stores/	2015/02/13
http://www.emergent.info/apple-watch-digital-crown	Claim: The Digital Crown on the Apple Watch will come in different colors.	unverified	['Apple Watch', 'Apple Watch Components', 'Dan Moren', 'Six Colors']	['http://sixcolors.com/2015/02/whats-up-with-apple-watch-editions-digital-crown/']	http://sixcolors.com/	http://sixcolors.com/2015/02/whats-up-with-apple-watch-editions-digital-crown/	2015/02/12
http://www.emergent.info/apple-watch-customize-crown	Claim: When you buy your Apple Watch you will choose your Crown color	unverified	['Apple Watch', 'Apple Watch Components', 'Dan Moren', 'Six Colors']	['http://sixcolors.com/2015/02/whats-up-with-apple-watch-editions-digital-crown/']	http://sixcolors.com/	http://sixcolors.com/2015/02/whats-up-with-apple-watch-editions-digital-crown/	2015/02/12
http://www.emergent.info/lenovo-blackberry-bid	Claim: Lenovo will make a bid to buy Blackberry	unverified	[]	['http://www.benzinga.com/news/14/10/4933512/exclusive-lenovo-could-make-an-offer-for-blackberry-as-early-as-this-week']	http://www.benzinga.com/	http://www.benzinga.com/news/14/10/4933512/exclusive-lenovo-could-make-an-offer-for-blackberry-as-early-as-this-week	2014/10/20
http://www.emergent.info/amazon-store-ny	Claim: Amazon will open its first physical store in NY this year	false	['Amazon']	['http://online.wsj.com/articles/amazon-to-open-first-store-1412879124']	http://online.wsj.com/	http://online.wsj.com/articles/amazon-to-open-first-store-1412879124	2014/10/09
http://www.emergent.info/comcast-fired	Claim: Comcast got a man fired from his job after he complained about the company's service	unverified	[]	['http://consumerist.com/2014/10/06/unhappy-customer-comcast-told-my-employer-about-complaint-got-me-fired/']	http://consumerist.com/	http://consumerist.com/2014/10/06/unhappy-customer-comcast-told-my-employer-about-complaint-got-me-fired/	2014/10/08
http://www.emergent.info/iphone-hairgate	Claim: The iPhone 6 pulls out facial hair when being used	unverified	[]	['http://9to5mac.com/community/my-iphone-6-plus-is-yanking-out-my-hair/']	http://9to5mac.com/	http://9to5mac.com/community/my-iphone-6-plus-is-yanking-out-my-hair/	2014/10/07
http://www.emergent.info/bezos-wash-post-kindle	Claim: The Washington Post is developing a new app that will be pre-installed on the new Kindle Fire	true	[]	['http://www.businessweek.com/articles/2014-10-06/jeff-bezos-plan-for-news-washington-post-becomes-an-amazon-product']	http://www.businessweek.com/	http://www.businessweek.com/articles/2014-10-06/jeff-bezos-plan-for-news-washington-post-becomes-an-amazon-product	2014/10/06
http://www.emergent.info/google-pacific-shores	Claim: Google will purchase roughly half of Pacific Shores office park	true	['Google', 'Real Estate']	['http://www.bizjournals.com/sanjose/news/2014/10/03/google-to-buy-big-chunk-of-pacific-shores-iconic.html?page=all']	http://www.bizjournals.com/	http://www.bizjournals.com/sanjose/news/2014/10/03/google-to-buy-big-chunk-of-pacific-shores-iconic.html?page=all	2014/10/05
http://www.emergent.info/HP-Split	Claim Hewlett-Packard will split itself into two separate companies	true	[]	['http://online.wsj.com/articles/hewlett-packard-plans-to-break-in-two-1412530028?mod=WSJ_hp_LEFTTopStories']	http://online.wsj.com/	http://online.wsj.com/articles/hewlett-packard-plans-to-break-in-two-1412530028?mod=WSJ_hp_LEFTTopStories	2014/10/05
http://www.emergent.info/ios8-reset-bug	"Claim: 'Reset All Settings"" option in iOS 8 deletes iWork files"	unverified	[]	['http://www.macrumors.com/2014/09/29/reset-all-settings-icloud-drive-bug/']	http://www.macrumors.com/	http://www.macrumors.com/2014/09/29/reset-all-settings-icloud-drive-bug/	2014/09/30
http://www.emergent.info/beats-shutdown	Claim: Apple will shutdown Beats Music	unverified	[]	['http://techcrunch.com/2014/09/22/apple-plans-to-shut-down-beats-music/']	http://techcrunch.com/	http://techcrunch.com/2014/09/22/apple-plans-to-shut-down-beats-music/	2014/09/22
http://www.emergent.info/comcast-tor	Claim: Comcast is telling customers Tor is illegal to use	false	[]	['http://www.deepdotweb.com/2014/09/13/comcast-declares-war-tor/']	http://www.deepdotweb.com/	http://www.deepdotweb.com/2014/09/13/comcast-declares-war-tor/	2014/09/15
http://www.emergent.info/apple-path	Claim: Apple is buying Path	unverified	[]	['http://pando.com/2014/09/09/source-apple-set-to-acquire-path-in-an-attempt-to-bolster-ios-social-cred/']	http://pando.com/	http://pando.com/2014/09/09/source-apple-set-to-acquire-path-in-an-attempt-to-bolster-ios-social-cred/	2014/09/10
http://www.emergent.info/ms-mojang	Claim: Microsoft is going to acquire Mojang AB	true	[]	['http://online.wsj.com/articles/microsoft-near-deal-to-buy-minecraft-1410300213']	http://online.wsj.com/	http://online.wsj.com/articles/microsoft-near-deal-to-buy-minecraft-1410300213	2014/09/09
http://www.emergent.info/tesla-nevada	Claim: Tesla is building its gigfactory in Nevada	true	[]	['http://www.cnbc.com/id/101937267']	http://www.cnbc.com/	http://www.cnbc.com/id/101937267	2014/09/03
http://www.emergent.info/apple-12-inch-Macbook-air	"Claim: Apple will launch a 12"" MacBook Air in 2015"	true	['9to5 Mac', 'Apple', 'MacBook Air', 'Mark Gurman']	['http://9to5mac.com/2015/01/06/macbook-air-12-inch-redesign/']	http://9to5mac.com/	http://9to5mac.com/2015/01/06/macbook-air-12-inch-redesign/	2014/01/07
http://www.emergent.info/Wanted-Suspect-Facebook-Cops	Claim: After Canadian police published a 'wanted' post on Facebook, the target replied and later turned himself in	true	['Canada', 'Crime', 'Facebook', 'Newfoundland', 'RCMP']	['http://www.buzzfeed.com/tanyachen/in-canada-even-criminals-are-kind?bffb&utm_term=4ldqpgu#.cyX2Voo0y']	http://www.buzzfeed.com/	http://www.buzzfeed.com/tanyachen/in-canada-even-criminals-are-kind?bffb&utm_term=4ldqpgu#.cyX2Voo0y	2015/01/29
http://www.emergent.info/Kei-Nishikori-highest-paid-tennis-player	Claim: Kei Nishikori is the world's highest-paid tennis  player	false	['ESPN', 'Fake News', 'Hoaxes', 'Kei Nishikori', 'Tennis']	['http://en.mediamass.net/people/kei-nishikori/highest-paid.html']	http://en.mediamass.net/	http://en.mediamass.net/people/kei-nishikori/highest-paid.html	2015/01/26
http://www.emergent.info/Helric-Fredou-charlie-hebdo-suicide	Claim: The police officer leading the Charlie Hebdo investigation committed suicide	false	['Charlie Hebdo', 'Police', 'Suicide']	['http://france3-regions.francetvinfo.fr/limousin/2015/01/08/limoges-suicide-d-un-commissaire-de-police-626916.html']	http://france3-regions.francetvinfo.fr/	http://france3-regions.francetvinfo.fr/limousin/2015/01/08/limoges-suicide-d-un-commissaire-de-police-626916.html	2015/01/12
http://www.emergent.info/fake-BBC-website-charlie-hebdo	Claim: The BBC carried a report that questions the official version of the Charlie Hebdo murders	false	['Charlie Hebdo', 'Fake News', 'Hoaxes']	['http://bbc-news.co.uk/doubts-raised-over-authenticity-of-charlie-hebdo-footage']	http://bbc-news.co.uk/	http://bbc-news.co.uk/doubts-raised-over-authenticity-of-charlie-hebdo-footage	2015/01/12
http://www.emergent.info/man-fired-after-skipping-24-years-work	Claim: The Indian government fired an employee who hadn't been to work in 24 years	true	['Government Worker', 'India']	['http://indianexpress.com/article/cities/delhi/cpwd-official-sacked-for-absence-from-duty-for-25-years/']	http://indianexpress.com/	http://indianexpress.com/article/cities/delhi/cpwd-official-sacked-for-absence-from-duty-for-25-years/	2015/01/10
http://www.emergent.info/mother-attempts-to-sell-son	Claim: A Chinese mother attempted to sell her son to pay for his twin sister's lifesaving medical treatment	unverified	['CEN', 'China']	['http://www.mirror.co.uk/news/world-news/shocking-picture-shows-mother-trying-4927103']	http://www.mirror.co.uk/	http://www.mirror.co.uk/news/world-news/shocking-picture-shows-mother-trying-4927103	2015/01/08
http://www.emergent.info/ISIS-ebola	Claim: Some ISIS fighters have contracted Ebola	false	['Ebola', 'ISIS']	['http://www.alsabaah.iq/ArticleShow.aspx?ID=83690']	http://www.alsabaah.iq/	http://www.alsabaah.iq/ArticleShow.aspx?ID=83690	2015/01/02
http://www.emergent.info/isis-scorpion-bombs	Claim: ISIS is dropping bombs containing live scorpions 	unverified	['Iraq', 'ISIS']	['http://www.mirror.co.uk/news/world-news/isis-launch-scorpion-bombs-spread-4817241']	http://www.mirror.co.uk/	http://www.mirror.co.uk/news/world-news/isis-launch-scorpion-bombs-spread-4817241	2014/12/16
http://www.emergent.info/polar-bear-asbo	Claim: A mechanical polar bear in the U.K. was threatened with an Anti-Social Behaviour Order (ASBO)	false	['ASBO']	['http://www.bedfordshire-news.co.uk/Unbearable-Carolling-toy-Shefford-gagged-council/story-25702748-detail/story.html']	http://www.bedfordshire-news.co.uk/	http://www.bedfordshire-news.co.uk/Unbearable-Carolling-toy-Shefford-gagged-council/story-25702748-detail/story.html	2014/12/15
http://www.emergent.info/magic-mushrooms-buckingham-palace	Claim: Magic mushrooms were found in a Buckingham Palace garden	unverified	['Buckingham Palace']	['http://www.thesun.co.uk/sol/homepage/news/6176017/EXCLUSIVE-TV-gardener-Alan-Titchmarsh-finds-magic-mushrooms-at-Buckingham-palace.html']	http://www.thesun.co.uk/	http://www.thesun.co.uk/sol/homepage/news/6176017/EXCLUSIVE-TV-gardener-Alan-Titchmarsh-finds-magic-mushrooms-at-Buckingham-palace.html	2014/12/14
http://www.emergent.info/pope-francis-pets-in-heaven	Claim: Pope Francis told a boy whose dog had died that “Paradise is open to all of God’s creatures” 	false	['Pope Francis']	['http://archiviostorico.corriere.it/2014/novembre/27/Papa_gli_animali_Paradiso_aperto_co_0_20141127_113a59e8-7607-11e4-8dd1-b9af854f838d.shtml']	http://archiviostorico.corriere.it/	http://archiviostorico.corriere.it/2014/novembre/27/Papa_gli_animali_Paradiso_aperto_co_0_20141127_113a59e8-7607-11e4-8dd1-b9af854f838d.shtml	2014/12/14
http://www.emergent.info/ISIS-selling-james-foley-body	Claim: ISIS is trying to sell the remains of James Foley	unverified	['Beheading', 'ISIS', 'James Foley']	['http://www.buzzfeed.com/mikegiglio/isis-is-trying-to-sell-the-body-of-us-hostage-james-foley-fo']	http://www.buzzfeed.com/	http://www.buzzfeed.com/mikegiglio/isis-is-trying-to-sell-the-body-of-us-hostage-james-foley-fo	2014/12/11
http://www.emergent.info/there-can-only-be-one-kim-jong-un	Claim: North Korea issued a directive that anyone with the name Kim Jong Un must change it	unverified	['Kim Jong Un', 'North Korea']	['http://www.theguardian.com/world/2014/dec/03/kim-jong-un-north-korea-name-ban']	http://www.theguardian.com/	http://www.theguardian.com/world/2014/dec/03/kim-jong-un-north-korea-name-ban	2014/12/04
http://www.emergent.info/Abu-Bakr-al-Baghdadi-wife-son-arrested	Claim: A wife and child of ISIS leader Abu Bakr al-Baghdadi were detainted in Lebanon	unverified	['Abu Bakr al-Baghdadi', 'ISIS']	['http://www.theguardian.com/world/2014/dec/02/al-baghdadi-wife-son-arrest-lebanon-fake-passport']	http://www.theguardian.com/	http://www.theguardian.com/world/2014/dec/02/al-baghdadi-wife-son-arrest-lebanon-fake-passport	2014/12/03
http://www.emergent.info/gill-rosenberg-captured-isis	Claim: Canadian-Israeli Gill Rosenberg captured by ISIS while fighting with Kurdish forces	false	['ISIS']	['http://www.jpost.com/Middle-East/Report-ISIS-kidnaps-former-IDF-Canadian-Israeli-soldier-who-went-to-fight-with-the-Kurds-383238']	http://www.jpost.com/	http://www.jpost.com/Middle-East/Report-ISIS-kidnaps-former-IDF-Canadian-Israeli-soldier-who-went-to-fight-with-the-Kurds-383238	2014/11/30
http://www.emergent.info/Mother-kills-25-Taliban	Claim: An Afghan woman avenged her son's death by helping kill 25 Taliban fighters	unverified	['Afghanistan', 'Taliban']	['http://www.tolonews.com/en/afghanistan/17230-afghan-mother-kills-25-taliban']	http://www.tolonews.com/	http://www.tolonews.com/en/afghanistan/17230-afghan-mother-kills-25-taliban	2014/11/28
http://www.emergent.info/jong-un-cobra-wine	"Claim: Kim Jong Un is drinking ""cobra wine"" to help restore his virility"	unverified	['Kim Jong Un', 'North Korea']	['http://www.dailystar.co.uk/news/latest-news/411816/kim-jong-un-necks-litres-rare-snake-wine-because-too-fat-please-wife']	http://www.dailystar.co.uk/	http://www.dailystar.co.uk/news/latest-news/411816/kim-jong-un-necks-litres-rare-snake-wine-because-too-fat-please-wife	2014/11/25
http://www.emergent.info/magneto-boy-attracts-metal	Claim: A Russian boy attracts metal objects with his body after being hit with jolt of electricity 	unverified	['Russia']	['http://gtrk-omsk.ru/news/detail.php?IBLOCK_ID=3&ID=158635&SECTION_ID=13']	http://gtrk-omsk.ru/	http://gtrk-omsk.ru/news/detail.php?IBLOCK_ID=3&ID=158635&SECTION_ID=13	2014/11/19
http://www.emergent.info/Jihadi-John-wounded	Claim: ISIS fighter 'Jihadi John' was injured in an airstrike	unverified	['Beheading', 'ISIS', 'Jihadi John']	['http://www.dailymail.co.uk/news/article-2836124/GOT-Jihadi-John-wounded-airstrike-Foreign-Office-confirms-MOS-aware-reports-injury.html']	http://www.dailymail.co.uk/	http://www.dailymail.co.uk/news/article-2836124/GOT-Jihadi-John-wounded-airstrike-Foreign-Office-confirms-MOS-aware-reports-injury.html	2014/11/16
http://www.emergent.info/nigeria-boko-haram-deal	Claim: The Nigerian government and Boko Haram have reached a ceasefire agreement	false	[]	['http://www.telegraph.co.uk/news/worldnews/africaandindianocean/nigeria/11169959/Nigerias-missing-schoolgirls-to-be-released-after-ceasefire-deal.html']	http://www.telegraph.co.uk/	http://www.telegraph.co.uk/news/worldnews/africaandindianocean/nigeria/11169959/Nigerias-missing-schoolgirls-to-be-released-after-ceasefire-deal.html	2014/10/17
http://www.emergent.info/isis-fighter-jets	Claim: ISIS fighters are being trained to fly three captured fighter jets	unverified	[]	['http://www.reuters.com/article/2014/10/17/us-mideast-crisis-jets-idUSKCN0I60TM20141017']	http://www.reuters.com/	http://www.reuters.com/article/2014/10/17/us-mideast-crisis-jets-idUSKCN0I60TM20141017	2014/10/17
http://www.emergent.info/ISIs-beheads-own-fighters	Claim: ISIS executed two of its own fighters in Al-Bukamal	unverified	[]	['http://www.independent.co.uk/news/world/middle-east/isis-behead-their-own-fighters-for-spying-and-embezzlement-in-syria-9797687.html']	http://www.independent.co.uk/	http://www.independent.co.uk/news/world/middle-east/isis-behead-their-own-fighters-for-spying-and-embezzlement-in-syria-9797687.html	2014/10/16
http://www.emergent.info/kim-jong-un-hurt-leg	Claim: Kim Jong Un hurt his leg during military exercises	unverified	[]	['http://www.reuters.com/article/2014/10/09/us-northkorea-kim-idUSKCN0HY09T20141009']	http://www.reuters.com/	http://www.reuters.com/article/2014/10/09/us-northkorea-kim-idUSKCN0HY09T20141009	2014/10/09
http://www.emergent.info/ISIS-fighters-border	Claim: ISIS fighters were caught trying to enter the U.S. via the U.S.-Mexico border	false	['ISIS']	['http://www.foxnews.com/politics/2014/10/08/congressman-at-least-10-isis-fighters-caught-trying-to-cross-into-us/']	http://www.foxnews.com/	http://www.foxnews.com/politics/2014/10/08/congressman-at-least-10-isis-fighters-caught-trying-to-cross-into-us/	2014/10/09
http://www.emergent.info/mass-grave-mexico	Claim: Mass grave found in Mexico holds bodies of missing students	false	[]	['http://www.proceso.com.mx/?p=383800']	http://www.proceso.com.mx/	http://www.proceso.com.mx/?p=383800	2014/10/05
http://www.emergent.info/jong-un-sister	Claim: Kim Jong Un's sister has been put in charge of the country	unverified	[]	['http://www.nkis.kr/board.php?board=nkisb201&config=&command=body&no=543&']	http://www.nkis.kr/	http://www.nkis.kr/board.php?board=nkisb201&config=&command=body&no=543&	2014/10/03
http://www.emergent.info/jong-un-ankles	Claim: Kim Jong Un broke both of his ankles	unverified	['King Jong Un', 'North Korea']	['http://english.chosun.com/site/data/html_dir/2014/09/30/2014093000994.html']	http://english.chosun.com/	http://english.chosun.com/site/data/html_dir/2014/09/30/2014093000994.html	2014/09/30
http://www.emergent.info/ISIS-baghdad	ISIS is a mile away from Baghdad	unverified	['Iraq', 'ISIS']	['http://www.dailymail.co.uk/news/article-2773268/ISIS-militants-fighting-Iraqi-government-forces-just-six-miles-Baghdad-despite-Western-airstrikes-against-terror-group.html?ito=social-twitter_mailonline']	http://www.dailymail.co.uk/	http://www.dailymail.co.uk/news/article-2773268/ISIS-militants-fighting-Iraqi-government-forces-just-six-miles-Baghdad-despite-Western-airstrikes-against-terror-group.html?ito=social-twitter_mailonline	2014/09/29
http://www.emergent.info/trans-teen-suicide-note	Claim: Transgender teenager Leelah Alcorn committed suicide and left a note on her Tumblr	unverified	['Leelah Alcorn', 'LGBTQ', 'Suicide']	['http://lazerprincess.tumblr.com/post/106447705738/suicide-note']	http://lazerprincess.tumblr.com/	http://lazerprincess.tumblr.com/post/106447705738/suicide-note	2014/12/31
http://www.emergent.info/man-escorted-off-plane-merry-christmas	"Claim: A man was removed from an American Airlines flight after he became upset due to being wished a ""Merry Christmas"" by the crew"	true	['Air Rage', 'American Airlines']	['http://nypost.com/2014/12/25/plane-passenger-tossed-after-angry-reaction-to-merry-christmas/']	http://nypost.com/	http://nypost.com/2014/12/25/plane-passenger-tossed-after-angry-reaction-to-merry-christmas/	2014/12/25
http://www.emergent.info/time-capsule-unearthed	Claim: A 113-year-old time capsule was found hidden inside a lion statue in Boston	true	['Boston']	['https://www.bostonherald.com/news_opinion/local_coverage/2014/12/mfa_expert_digs_out_state_house_time_capsule']	https://www.bostonherald.com/	https://www.bostonherald.com/news_opinion/local_coverage/2014/12/mfa_expert_digs_out_state_house_time_capsule	2014/12/13
http://www.emergent.info/ferguson-protest-sign	"A Ferguson protester held up a sign that read, ""No mother should have to fear for her son's life every time he robs a store."""	false	['Ferguson', 'Protest']	['http://imgur.com/gallery/BGIRJUh']	http://imgur.com/	http://imgur.com/gallery/BGIRJUh	2014/12/03
http://www.emergent.info/black-friday-plot-hoax	Claim: There was a terrorist plot to target Black Friday shopppers	false	['Hoaxes', 'Terrorism']	['http://nationalreport.net/terror-plot-targeting-black-friday-shoppers-uncovered/']	http://nationalreport.net/	http://nationalreport.net/terror-plot-targeting-black-friday-shoppers-uncovered/	2014/11/26
http://www.emergent.info/self-rape-law-hoax	"Claim: An Arizona boy was charged with ""self-rape"" after his mother caught him masturbating"	false	['Fake News', 'Hoaxes']	['http://nationalreport.net/mom-calls-911-on-son-new-self-rape-law/']	http://nationalreport.net/	http://nationalreport.net/mom-calls-911-on-son-new-self-rape-law/	2014/11/25
http://www.emergent.info/elon-university-freshman-ban	Claim: Elon University has banned use of the term 'freshman'	false	['Elon University', 'Freshman', 'University']	['http://www.thecollegefix.com/post/20172/']	http://www.thecollegefix.com/	http://www.thecollegefix.com/post/20172/	2014/11/23
http://www.emergent.info/fsu-shooter-myron-may	Claim: The Floria State University shooter is named Myron May	true	['Florida State University', 'School Shootings']	['http://bigstory.ap.org/article/98ab07fc81e041da828fe5835a27d544/dangerous-situation-reported-florida-state']	http://bigstory.ap.org/	http://bigstory.ap.org/article/98ab07fc81e041da828fe5835a27d544/dangerous-situation-reported-florida-state	2014/11/20
http://www.emergent.info/texas-turkey-farm-ebola-hoax	Claim: A Texas turkey farm was contaminated with Ebola	false	['Ebola', 'Fake News', 'Texas']	['http://dailybuzzlive.com/texas-turkey-farm-contaminated-ebola-holiday-turkeys-infected/']	http://dailybuzzlive.com/	http://dailybuzzlive.com/texas-turkey-farm-contaminated-ebola-holiday-turkeys-infected/	2014/11/16
http://www.emergent.info/ny-marijuana-tickets	Claim: New York Police will start issuing tickets, rather than make arrests, for small amounts of marijuana	true	['Marijuana', 'NYC', 'Police']	['http://www.nytimes.com/2014/11/10/nyregion/in-shift-police-dept-to-stop-low-level-marijuana-arrests-officials-say.html?_r=0']	http://www.nytimes.com/	http://www.nytimes.com/2014/11/10/nyregion/in-shift-police-dept-to-stop-low-level-marijuana-arrests-officials-say.html?_r=0	2014/11/10
